A,B,C,D,E,R1,R2,B1,B2,G1,G2,LAT,CLK,OE,Label
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8995200e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8992800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8990000e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8987600e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8985200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8984400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8982800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8980400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8978000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8975200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8970000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8967600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8962800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8960400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8955200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8952800e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8947600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8945200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8940400e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8938000e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8932400e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8930000e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8927600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8925200e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8924800e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8922800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8920400e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8918000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8915200e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8912800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8910000e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8907600e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8905200e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8902800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8900400e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8899600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8898000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8895200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8892800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8890000e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8887600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8885200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8882800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8880400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8878000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8875200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8872800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8870800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8870000e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8868000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8865600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8864800e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8862800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8860400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8858000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8855600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8853200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8850800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8850000e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8848000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8845600e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8842800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8840400e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8838000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8835600e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8833200e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8830800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8830000e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8828000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8825600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8822800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8820400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8815600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8813200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8808000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8805200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8800400e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8798000e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8793200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8790400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8785200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8782800e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8778000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8775600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8773200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8770800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8770000e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8768000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8765200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8764800e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8762800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8760400e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8760000e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8758000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8755600e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8753200e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8750400e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8748000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8745200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8744800e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8742800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8740400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8738000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8735200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8733200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8730400e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8730000e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8728000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8725200e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8722800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8720400e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8718000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8715200e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8712800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8710800e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8707600e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8705200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8704400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8702800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8700400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8698000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8695200e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8694800e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8692800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8690000e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8687600e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8685200e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8682800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8680400e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8678000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8675200e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8672800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8670000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8669600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8667600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8665200e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8664800e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8662800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8660400e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8659600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8658000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8655200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8652800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8650000e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8647600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8645200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8642800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8640400e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8639600e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8638000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8635200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8634800e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8632800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8630000e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8627600e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8625200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8624400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8622800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8620400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8618000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8615200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8612800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8610000e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8607600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8605200e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8604800e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8602800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8600400e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8599600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8598000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8595200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8592800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8590000e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8587600e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8585200e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8582800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8580400e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8578000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8575200e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8572800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8570000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8569600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8567600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8565200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8562800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8560400e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8559600e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8558000e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8555200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8554800e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8552800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8550000e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8547600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8545200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8542800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8540400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8538000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8535200e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8534800e-04
0,1,0,1,0,1,0,0,0,1,0,0,1,0,-7.8532800e-04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,-7.8530000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8529600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8527600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8525200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8522800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8520400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8518000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8515200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8512800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8510800e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8508000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8505200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8502800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8500400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8498000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8495200e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8493200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8490400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8488000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8485600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8482800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8480400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8478000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8475600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8473200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8470800e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8468000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8465600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8462800e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8460400e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8458000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8455600e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8453200e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8450800e-04
0,1,0,1,0,0,0,0,0,0,0,0,1,0,-7.8448000e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,0,-7.8445600e-04
0,1,0,1,0,0,0,0,0,0,0,0,0,1,-6.5978000e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,1,-6.5958800e-04
1,1,0,1,0,0,0,0,0,0,0,1,0,1,-6.5956800e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,1,-6.5954400e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,1,-6.5925200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,1,-6.5922800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,1,-6.5920400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,1,-6.5918000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,1,-6.5915600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,1,-6.5913200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,1,-6.5910400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,1,-6.5908000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,1,-6.5905200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,1,-6.5902800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,1,-6.5900400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,1,-6.5898000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,1,-6.5895600e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5894800e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5893200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5890400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5888000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5885200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5882800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5880400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5878000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5875600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5873200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5870400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5868000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5865200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5862800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5860400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5858000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5855600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5853200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5850400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5848000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5845200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5842800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5840400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5838000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5835600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5833200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5830400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5828000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5825200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5822800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5820400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5818000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5815600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5813200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5810400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5808000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5805200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5802800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5800400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5798000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5795600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5793200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5790400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5788000e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5787600e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5785200e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5782800e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5780400e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5778000e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5775600e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5773200e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5770400e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5768000e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5765200e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5762800e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5760400e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5758000e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5757200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5755600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5753200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5750400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5748000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5745200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5742800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5740400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5738000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5735600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5733200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5730400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5728000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5725200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5722800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5720400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5718000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5715600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5713200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5710400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5708000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5705200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5702800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5700400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5698000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5695600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5693200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5690400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5688000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5685200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5682800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5680400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5678000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5675600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5673200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5670400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5668000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5665200e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5662800e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5660400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5658000e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5655600e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5653200e-04
1,1,0,1,0,0,0,0,0,0,0,0,1,0,-6.5650400e-04
1,1,0,1,0,0,0,0,0,0,0,0,0,0,-6.5648000e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5647600e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5645200e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5642800e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5640400e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5638000e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5635600e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5633200e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5630400e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5628000e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5625200e-04
1,1,0,1,0,1,0,0,0,1,0,0,0,0,-6.5622800e-04
1,1,0,1,0,1,0,0,0,1,0,0,1,0,-6.5620400e-04
